$GNGGA,UTC,Latitude,Direction_of_latitude,Longitude,Direction_of_longitude,GPS_Quality,Number_of_S,HDOP,altitude,Meters,Geoid_separation,Meters,Age_of_differential,checksum,$GNGST,UTC,RMS,semi-major,semi-minor,error_orientation,Lat_sigma_error,Long_sigma_error,Height_sigma_error,checksum,
$GNGGA,142108.8,3004.232681,N,3101.285941,E,4,18,0.6,76.799,M,15.52,M,2.2,*68,$GNGST,142108.8,3.158,,,,0.006,0.006,0.021,*6D,
$GNGGA,142109,3004.232682,N,3101.285941,E,4,18,0.6,76.801,M,15.52,M,2.4,*68,$GNGST,142109,3.217,,,,0.006,0.006,0.021,*6C,
$GNGGA,142109.2,3004.232682,N,3101.285941,E,4,18,0.6,76.803,M,15.52,M,1.6,*67,$GNGST,142109.2,3.35,,,,0.005,0.006,0.02,*6E,
$GNGGA,142109.4,3004.232682,N,3101.285941,E,4,18,0.6,76.797,M,15.52,M,1.8,*6C,$GNGST,142109.4,3.431,,,,0.006,0.006,0.02,*6B,
$GNGGA,142109.6,3004.232683,N,3101.28594,E,4,18,0.6,76.8,M,15.52,M,1,*63,$GNGST,142109.6,3.427,,,,0.005,0.006,0.02,*6D,
$GNGGA,142109.8,3004.232683,N,3101.285939,E,4,18,0.6,76.801,M,15.52,M,1.2,*61,$GNGST,142109.8,3.44,,,,0.005,0.006,0.02,*62,
$GNGGA,142110,3004.232678,N,3101.285933,E,4,18,0.6,76.807,M,15.52,M,1.4,*64,$GNGST,142110,3.466,,,,0.005,0.006,0.02,*66,
$GNGGA,142110.2,3004.232669,N,3101.285925,E,4,18,0.6,76.805,M,15.52,M,0.6,*6F,$GNGST,142110.2,3.498,,,,0.005,0.005,0.02,*66,
$GNGGA,142110.4,3004.232655,N,3101.285909,E,4,18,0.6,76.798,M,15.52,M,0.8,*6F,$GNGST,142110.4,3.415,,,,0.005,0.005,0.02,*65,
$GNGGA,142110.6,3004.232633,N,3101.285887,E,4,18,0.6,76.789,M,15.52,M,1,*69,$GNGST,142110.6,3.301,,,,0.005,0.005,0.02,*65,
$GNGGA,142110.8,3004.232609,N,3101.285857,E,4,18,0.6,76.791,M,15.52,M,1.2,*6A,$GNGST,142110.8,3.337,,,,0.005,0.006,0.02,*6D,
$GNGGA,142111,3004.23257,N,3101.285813,E,4,18,0.6,76.806,M,15.52,M,1.4,*6F,$GNGST,142111,3.297,,,,0.005,0.006,0.02,*6F,
$GNGGA,142111.2,3004.232529,N,3101.28577,E,4,18,0.6,76.808,M,15.52,M,1.6,*62,$GNGST,142111.2,3.163,,,,0.005,0.006,0.02,*65,
$GNGGA,142111.4,3004.232483,N,3101.285716,E,4,18,0.6,76.811,M,15.52,M,0.8,*66,$GNGST,142111.4,3.244,,,,0.005,0.005,0.02,*66,
$GNGGA,142111.6,3004.232429,N,3101.285655,E,4,18,0.6,76.812,M,15.52,M,1,*6D,$GNGST,142111.6,3.173,,,,0.005,0.005,0.02,*63,
$GNGGA,142111.8,3004.232368,N,3101.285586,E,4,18,0.6,76.834,M,15.52,M,1.2,*6E,$GNGST,142111.8,3.25,,,,0.005,0.006,0.02,*6C,
$GNGGA,142112,3004.232308,N,3101.285511,E,4,18,0.6,76.818,M,15.52,M,1.4,*65,$GNGST,142112,3.187,,,,0.005,0.006,0.02,*6E,
$GNGGA,142112.2,3004.232243,N,3101.285424,E,4,18,0.6,76.838,M,15.52,M,1.6,*6C,$GNGST,142112.2,3.228,,,,0.006,0.006,0.022,*6B,
$GNGGA,142112.4,3004.232165,N,3101.285338,E,4,18,0.6,76.833,M,15.52,M,0.8,*63,$GNGST,142112.4,3.192,,,,0.005,0.005,0.021,*6C,
$GNGGA,142112.6,3004.232082,N,3101.285243,E,4,18,0.6,76.852,M,15.52,M,1,*66,$GNGST,142112.6,3.265,,,,0.005,0.005,0.021,*65,
$GNGGA,142112.8,3004.231995,N,3101.28515,E,4,18,0.6,76.854,M,15.52,M,1.2,*6F,$GNGST,142112.8,3.238,,,,0.005,0.006,0.02,*61,
$GNGGA,142113,3004.231911,N,3101.285046,E,4,18,0.6,76.863,M,15.52,M,1.4,*6C,$GNGST,142113,3.192,,,,0.005,0.006,0.02,*6B,
$GNGGA,142113.2,3004.231825,N,3101.284946,E,4,18,0.6,76.886,M,15.52,M,1.6,*60,$GNGST,142113.2,3.185,,,,0.005,0.006,0.02,*6F,
$GNGGA,142113.4,3004.231741,N,3101.284853,E,4,18,0.6,76.903,M,15.52,M,0.8,*60,$GNGST,142113.4,3.095,,,,0.005,0.005,0.02,*6A,
$GNGGA,142113.6,3004.231659,N,3101.284756,E,4,18,0.6,76.904,M,15.52,M,1,*6E,$GNGST,142113.6,3.071,,,,0.005,0.005,0.02,*62,
$GNGGA,142113.8,3004.231579,N,3101.284665,E,4,18,0.6,76.901,M,15.52,M,1.2,*65,$GNGST,142113.8,3.089,,,,0.005,0.006,0.02,*68,
$GNGGA,142114,3004.231497,N,3101.284581,E,4,18,0.6,76.917,M,15.52,M,1.4,*67,$GNGST,142114,3.077,,,,0.005,0.006,0.02,*66,
$GNGGA,142114.2,3004.231416,N,3101.284496,E,4,18,0.6,76.908,M,15.52,M,1.6,*61,$GNGST,142114.2,3.024,,,,0.005,0.006,0.02,*62,
$GNGGA,142114.4,3004.231331,N,3101.284399,E,4,18,0.6,76.921,M,15.52,M,0.8,*64,$GNGST,142114.4,2.953,,,,0.005,0.005,0.02,*6F,
$GNGGA,142114.6,3004.231242,N,3101.284307,E,4,18,0.6,76.937,M,15.52,M,1,*67,$GNGST,142114.6,2.966,,,,0.005,0.005,0.02,*6B,
$GNGGA,142114.8,3004.23114,N,3101.284212,E,4,18,0.6,76.946,M,15.52,M,1.2,*6B,$GNGST,142114.8,2.933,,,,0.005,0.006,0.02,*66,
$GNGGA,142115,3004.231032,N,3101.284106,E,4,18,0.6,76.942,M,15.52,M,1.4,*64,$GNGST,142115,2.917,,,,0.005,0.006,0.02,*69,
$GNGGA,142115.2,3004.230918,N,3101.283995,E,4,18,0.6,76.957,M,15.52,M,1.6,*6F,$GNGST,142115.2,2.917,,,,0.005,0.006,0.02,*6B,
$GNGGA,142115.4,3004.230794,N,3101.283881,E,4,18,0.6,76.969,M,15.52,M,1.8,*63,$GNGST,142115.4,2.893,,,,0.006,0.006,0.02,*63,
$GNGGA,142115.6,3004.23067,N,3101.283766,E,4,18,0.6,76.97,M,15.52,M,1,*60,$GNGST,142115.6,2.696,,,,0.005,0.005,0.02,*6A,
$GNGGA,142115.8,3004.230536,N,3101.283644,E,4,18,0.6,76.987,M,15.52,M,1.2,*68,$GNGST,142115.8,2.6,,,,0.005,0.006,0.02,*68,
$GNGGA,142116,3004.230396,N,3101.28353,E,4,18,0.6,77.003,M,15.52,M,1.4,*64,$GNGST,142116,2.624,,,,0.005,0.006,0.02,*65,
$GNGGA,142116.2,3004.230256,N,3101.283416,E,4,18,0.6,77.014,M,15.52,M,1.6,*6F,$GNGST,142116.2,2.617,,,,0.005,0.006,0.02,*67,
$GNGGA,142116.4,3004.230116,N,3101.2833,E,4,18,0.6,77.033,M,15.52,M,0.8,*63,$GNGST,142116.4,2.454,,,,0.005,0.005,0.02,*67,
$GNGGA,142116.6,3004.229971,N,3101.283184,E,4,18,0.6,77.055,M,15.52,M,1,*65,$GNGST,142116.6,2.457,,,,0.005,0.005,0.02,*66,
$GNGGA,142116.8,3004.229826,N,3101.283073,E,4,18,0.6,77.063,M,15.52,M,1.2,*63,$GNGST,142116.8,2.453,,,,0.005,0.006,0.02,*6F,
$GNGGA,142117,3004.229675,N,3101.282967,E,4,18,0.6,77.074,M,15.52,M,1.4,*6D,$GNGST,142117,2.502,,,,0.005,0.006,0.02,*63,
$GNGGA,142117.2,3004.229522,N,3101.282855,E,4,17,0.6,77.092,M,15.52,M,1.6,*6E,$GNGST,142117.2,2.173,,,,0.006,0.006,0.022,*62,
$GNGGA,142117.4,3004.229369,N,3101.282746,E,4,18,0.6,77.105,M,15.52,M,1.8,*69,$GNGST,142117.4,2.497,,,,0.006,0.006,0.02,*69,
$GNGGA,142117.6,3004.229208,N,3101.282644,E,4,17,0.6,77.115,M,15.52,M,1,*69,$GNGST,142117.6,1.966,,,,0.006,0.006,0.022,*69,
$GNGGA,142117.8,3004.229046,N,3101.282534,E,4,17,0.6,77.128,M,15.52,M,1.2,*66,$GNGST,142117.8,1.943,,,,0.006,0.006,0.022,*60,
$GNGGA,142118,3004.228882,N,3101.28243,E,4,17,0.6,77.149,M,15.52,M,1.4,*68,$GNGST,142118,1.911,,,,0.006,0.006,0.022,*60,
$GNGGA,142118.2,3004.228719,N,3101.282323,E,4,17,0.6,77.164,M,15.52,M,1.6,*62,$GNGST,142118.2,1.899,,,,0.007,0.006,0.024,*64,
$GNGGA,142118.4,3004.228549,N,3101.28222,E,4,17,0.6,77.173,M,15.52,M,1.8,*67,$GNGST,142118.4,1.85,,,,0.006,0.006,0.024,*66,
$GNGGA,142118.6,3004.228381,N,3101.282116,E,4,17,0.6,77.209,M,15.52,M,1,*62,$GNGST,142118.6,1.731,,,,0.006,0.006,0.022,*6A,
$GNGGA,142118.8,3004.228206,N,3101.282012,E,4,17,0.6,77.242,M,15.52,M,1.2,*6E,$GNGST,142118.8,1.717,,,,0.006,0.006,0.022,*60,
$GNGGA,142119,3004.228026,N,3101.281911,E,4,16,0.6,77.253,M,15.52,M,1.4,*60,$GNGST,142119,1.761,,,,0.006,0.006,0.022,*68,
$GNGGA,142119.2,3004.227843,N,3101.281805,E,4,16,0.6,77.273,M,15.52,M,1.6,*62,$GNGST,142119.2,1.782,,,,0.006,0.006,0.022,*67,
$GNGGA,142119.4,3004.227663,N,3101.281682,E,4,17,0.6,77.295,M,15.52,M,0.8,*63,$GNGST,142119.4,2.088,,,,0.005,0.005,0.02,*6D,
$GNGGA,142119.6,3004.227499,N,3101.281554,E,4,17,0.6,77.319,M,15.52,M,1,*69,$GNGST,142119.6,1.809,,,,0.005,0.005,0.02,*6D,
$GNGGA,142119.8,3004.227352,N,3101.281433,E,4,17,0.6,77.339,M,15.519,M,1.2,*69,$GNGST,142119.8,1.71,,,,0.005,0.005,0.02,*64,
$GNGGA,142120,3004.227215,N,3101.281343,E,4,17,0.6,77.335,M,15.519,M,1.4,*6D,$GNGST,142120,1.815,,,,0.005,0.006,0.02,*6F,
$GNGGA,142120.2,3004.227083,N,3101.281275,E,4,17,0.6,77.371,M,15.519,M,1.6,*66,$GNGST,142120.2,1.71,,,,0.005,0.006,0.02,*67,
$GNGGA,142120.4,3004.226974,N,3101.281204,E,4,17,0.6,77.384,M,15.519,M,0.8,*66,$GNGST,142120.4,1.543,,,,0.005,0.005,0.02,*66,
$GNGGA,142120.6,3004.226875,N,3101.281138,E,4,17,0.6,77.395,M,15.519,M,1,*64,$GNGST,142120.6,1.766,,,,0.005,0.005,0.02,*61,
$GNGGA,142120.8,3004.226789,N,3101.281088,E,4,17,0.6,77.412,M,15.519,M,1.2,*66,$GNGST,142120.8,2.385,,,,0.005,0.005,0.02,*65,
$GNGGA,142121,3004.226716,N,3101.281044,E,4,18,0.6,77.404,M,15.519,M,0.4,*63,$GNGST,142121,1.681,,,,0.005,0.005,0.019,*64,
$GNGGA,142121.2,3004.226655,N,3101.28101,E,4,17,0.6,77.413,M,15.519,M,0.6,*63,$GNGST,142121.2,1.892,,,,0.005,0.005,0.019,*6A,
$GNGGA,142121.4,3004.226609,N,3101.280983,E,4,17,0.6,77.418,M,15.519,M,0.8,*69,$GNGST,142121.4,1.871,,,,0.005,0.005,0.02,*6B,
$GNGGA,142121.6,3004.226578,N,3101.280966,E,4,17,0.6,77.418,M,15.519,M,1,*6D,$GNGST,142121.6,2.073,,,,0.005,0.005,0.02,*60,
$GNGGA,142121.8,3004.226556,N,3101.280956,E,4,17,0.6,77.429,M,15.519,M,1.2,*60,$GNGST,142121.8,2.609,,,,0.005,0.005,0.02,*65,
$GNGGA,142122,3004.226551,N,3101.28095,E,4,17,0.6,77.433,M,15.519,M,1.4,*67,$GNGST,142122,2.521,,,,0.005,0.006,0.02,*64,
$GNGGA,142122.2,3004.226555,N,3101.280952,E,4,17,0.6,77.429,M,15.519,M,1.6,*6F,$GNGST,142122.2,2.388,,,,0.005,0.006,0.02,*63,
$GNGGA,142122.4,3004.226568,N,3101.280961,E,4,17,0.6,77.423,M,15.519,M,1.8,*6E,$GNGST,142122.4,2.338,,,,0.005,0.006,0.02,*6E,
$GNGGA,142122.6,3004.226582,N,3101.28097,E,4,17,0.6,77.424,M,15.519,M,1,*60,$GNGST,142122.6,2.306,,,,0.005,0.005,0.02,*62,
$GNGGA,142122.8,3004.226589,N,3101.280975,E,4,16,0.6,77.427,M,15.519,M,1.2,*6F,$GNGST,142122.8,2.19,,,,0.005,0.006,0.02,*62,
$GNGGA,142123,3004.226587,N,3101.280974,E,4,16,0.6,77.428,M,15.519,M,1.4,*69,$GNGST,142123,2.145,,,,0.005,0.006,0.02,*63,
$GNGGA,142123.2,3004.226583,N,3101.280971,E,4,16,0.6,77.425,M,15.519,M,1.6,*63,$GNGST,142123.2,2.248,,,,0.005,0.006,0.02,*6F,
$GNGGA,142123.4,3004.22658,N,3101.280968,E,4,17,0.6,77.433,M,15.519,M,0.8,*66,$GNGST,142123.4,5.386,,,,0.005,0.005,0.02,*6E,
$GNGGA,142123.6,3004.226579,N,3101.280967,E,4,17,0.6,77.432,M,15.519,M,1,*6E,$GNGST,142123.6,4.262,,,,0.005,0.005,0.02,*66,
$GNGGA,142123.8,3004.226579,N,3101.280968,E,4,17,0.6,77.429,M,15.519,M,1.2,*6B,$GNGST,142123.8,2.926,,,,0.005,0.005,0.02,*65,
$GNGGA,142124,3004.22658,N,3101.280967,E,4,17,0.6,77.434,M,15.519,M,1.4,*6E,$GNGST,142124,2.609,,,,0.005,0.006,0.02,*6B,
$GNGGA,142124.2,3004.226581,N,3101.280967,E,4,17,0.6,77.433,M,15.519,M,1.6,*68,$GNGST,142124.2,2.439,,,,0.005,0.006,0.02,*68,
$GNGGA,142124.4,3004.226581,N,3101.280968,E,4,17,0.6,77.423,M,15.519,M,0.8,*61,$GNGST,142124.4,2.27,,,,0.005,0.005,0.02,*66,
$GNGGA,142124.6,3004.226582,N,3101.280967,E,4,17,0.6,77.42,M,15.519,M,1,*67,$GNGST,142124.6,2.24,,,,0.005,0.005,0.02,*67,
$GNGGA,142124.8,3004.226581,N,3101.280967,E,4,17,0.6,77.423,M,15.519,M,1.2,*63,$GNGST,142124.8,2.133,,,,0.005,0.005,0.02,*6E,
$GNGGA,142125,3004.22658,N,3101.280968,E,4,17,0.6,77.425,M,15.519,M,1.4,*63,$GNGST,142125,2.16,,,,0.005,0.006,0.02,*62,
$GNGGA,142125.2,3004.22658,N,3101.28097,E,4,17,0.6,77.421,M,15.519,M,1.6,*64,$GNGST,142125.2,2.198,,,,0.005,0.006,0.02,*67,
$GNGGA,142125.4,3004.22658,N,3101.280972,E,4,18,0.6,77.415,M,15.519,M,1.8,*6D,$GNGST,142125.4,2.231,,,,0.005,0.006,0.02,*61,
$GNGGA,142125.6,3004.226578,N,3101.280971,E,4,18,0.6,77.425,M,15.519,M,1,*6E,$GNGST,142125.6,2.195,,,,0.005,0.005,0.02,*6D,
$GNGGA,142125.8,3004.226577,N,3101.28097,E,4,18,0.6,77.432,M,15.519,M,1.2,*66,$GNGST,142125.8,2.187,,,,0.005,0.005,0.02,*60,
$GNGGA,142126,3004.226574,N,3101.280967,E,4,18,0.6,77.427,M,15.519,M,0.4,*6B,$GNGST,142126,2.308,,,,0.005,0.005,0.019,*64,
$GNGGA,142126.2,3004.226566,N,3101.280962,E,4,18,0.6,77.427,M,15.519,M,0.6,*60,$GNGST,142126.2,2.649,,,,0.005,0.005,0.019,*66,
$GNGGA,142126.4,3004.226551,N,3101.280953,E,4,18,0.6,77.436,M,15.519,M,0.8,*65,$GNGST,142126.4,2.863,,,,0.005,0.005,0.02,*6C,
$GNGGA,142126.6,3004.226529,N,3101.280938,E,4,18,0.6,77.436,M,15.519,M,1,*63,$GNGST,142126.6,2.29,,,,0.005,0.005,0.02,*68,
$GNGGA,142126.8,3004.226501,N,3101.280918,E,4,18,0.6,77.444,M,15.519,M,1.2,*6C,$GNGST,142126.8,2.353,,,,0.005,0.005,0.02,*68,
$GNGGA,142127,3004.226466,N,3101.280892,E,4,18,0.6,77.442,M,15.519,M,1.4,*63,$GNGST,142127,2.062,,,,0.005,0.006,0.02,*63,
$GNGGA,142127.2,3004.226422,N,3101.28086,E,4,17,0.6,77.45,M,15.519,M,0.6,*66,$GNGST,142127.2,1.884,,,,0.005,0.005,0.02,*61,
$GNGGA,142127.4,3004.226373,N,3101.280822,E,4,18,0.6,77.458,M,15.519,M,0.8,*69,$GNGST,142127.4,1.973,,,,0.005,0.005,0.02,*6E,
$GNGGA,142127.6,3004.22632,N,3101.280779,E,4,18,0.6,77.473,M,15.519,M,1,*61,$GNGST,142127.6,1.968,,,,0.005,0.005,0.02,*66,
$GNGGA,142127.8,3004.22626,N,3101.280729,E,4,18,0.6,77.471,M,15.519,M,1.2,*6F,$GNGST,142127.8,1.924,,,,0.005,0.005,0.02,*60,
$GNGGA,142128,3004.22619,N,3101.280671,E,4,17,0.6,77.494,M,15.519,M,1.4,*6D,$GNGST,142128,1.897,,,,0.005,0.006,0.02,*6D,
$GNGGA,142128.2,3004.22612,N,3101.280606,E,4,17,0.6,77.513,M,15.519,M,1.6,*67,$GNGST,142128.2,1.919,,,,0.005,0.006,0.02,*68,
$GNGGA,142128.4,3004.226047,N,3101.280536,E,4,17,0.6,77.518,M,15.519,M,1.8,*6D,$GNGST,142128.4,1.932,,,,0.005,0.006,0.02,*67,
$GNGGA,142128.6,3004.225968,N,3101.280454,E,4,17,0.6,77.526,M,15.519,M,2,*68,$GNGST,142128.6,1.871,,,,0.006,0.006,0.02,*60,
$GNGGA,142128.8,3004.225885,N,3101.280361,E,4,17,0.6,77.551,M,15.519,M,1.2,*63,$GNGST,142128.8,1.864,,,,0.005,0.005,0.02,*6A,
$GNGGA,142129,3004.225798,N,3101.280261,E,4,17,0.6,77.567,M,15.519,M,1.4,*63,$GNGST,142129,1.892,,,,0.005,0.006,0.02,*69,
$GNGGA,142129.2,3004.225708,N,3101.280152,E,4,16,0.6,77.557,M,15.519,M,1.6,*6E,$GNGST,142129.2,1.855,,,,0.005,0.006,0.02,*60,
$GNGGA,142129.4,3004.225607,N,3101.280034,E,4,16,0.6,77.587,M,15.519,M,0.8,*61,$GNGST,142129.4,1.731,,,,0.005,0.005,0.02,*68,
$GNGGA,142129.6,3004.225511,N,3101.279902,E,4,18,0.6,77.596,M,15.519,M,1,*6F,$GNGST,142129.6,1.681,,,,0.005,0.005,0.02,*60,
$GNGGA,142129.8,3004.22541,N,3101.27976,E,4,18,0.6,77.627,M,15.519,M,1.2,*60,$GNGST,142129.8,1.714,,,,0.005,0.005,0.02,*63,
$GNGGA,142130,3004.225315,N,3101.279611,E,4,18,0.6,77.652,M,15.519,M,1.4,*62,$GNGST,142130,1.794,,,,0.005,0.006,0.02,*68,
$GNGGA,142130.2,3004.225217,N,3101.279451,E,4,18,0.6,77.662,M,15.519,M,1.6,*60,$GNGST,142130.2,1.854,,,,0.005,0.006,0.02,*69,
$GNGGA,142130.4,3004.225113,N,3101.279288,E,4,18,0.6,77.676,M,15.519,M,1.8,*67,$GNGST,142130.4,2.091,,,,0.005,0.006,0.02,*6D,
$GNGGA,142130.6,3004.225019,N,3101.279118,E,4,18,0.6,77.688,M,15.519,M,1,*6E,$GNGST,142130.6,2.09,,,,0.005,0.005,0.02,*6D,
$GNGGA,142130.8,3004.224932,N,3101.278949,E,4,18,0.6,77.692,M,15.519,M,1.2,*68,$GNGST,142130.8,1.982,,,,0.005,0.005,0.02,*6A,
$GNGGA,142131,3004.224835,N,3101.278781,E,4,17,0.6,77.697,M,15.519,M,1.4,*6E,$GNGST,142131,1.542,,,,0.006,0.006,0.022,*61,
$GNGGA,142131.2,3004.224746,N,3101.278608,E,4,17,0.6,77.723,M,15.519,M,1.6,*69,$GNGST,142131.2,1.277,,,,0.006,0.006,0.022,*62,
$GNGGA,142131.4,3004.224654,N,3101.278437,E,4,18,0.6,77.742,M,15.519,M,0.8,*6D,$GNGST,142131.4,1.688,,,,0.005,0.005,0.02,*62,
$GNGGA,142131.6,3004.224566,N,3101.278262,E,4,17,0.6,77.741,M,15.519,M,1,*67,$GNGST,142131.6,1.342,,,,0.005,0.005,0.022,*61,
$GNGGA,142131.8,3004.224479,N,3101.278078,E,4,18,0.6,77.77,M,15.519,M,1.2,*65,$GNGST,142131.8,1.861,,,,0.005,0.005,0.02,*67,
$GNGGA,142132,3004.224361,N,3101.277888,E,4,18,0.6,77.803,M,15.519,M,1.4,*6F,$GNGST,142132,1.693,,,,0.005,0.006,0.02,*6C,
$GNGGA,142132.2,3004.224257,N,3101.277675,E,4,17,0.6,77.81,M,15.519,M,1.6,*6B,$GNGST,142132.2,1.394,,,,0.006,0.006,0.022,*6D,
$GNGGA,142132.4,3004.224159,N,3101.277456,E,4,17,0.6,77.835,M,15.519,M,1.8,*6F,$GNGST,142132.4,1.241,,,,0.006,0.006,0.022,*62,
$GNGGA,142132.6,3004.224056,N,3101.277234,E,4,17,0.6,77.873,M,15.519,M,1,*6F,$GNGST,142132.6,1.298,,,,0.005,0.005,0.022,*64,
$GNGGA,142132.8,3004.223948,N,3101.277012,E,4,18,0.6,77.877,M,15.519,M,1.2,*62,$GNGST,142132.8,1.389,,,,0.005,0.005,0.02,*69,
$GNGGA,142133,3004.223818,N,3101.276799,E,4,18,0.6,77.871,M,15.519,M,1.4,*63,$GNGST,142133,1.48,,,,0.005,0.006,0.02,*6D,
$GNGGA,142133.2,3004.223744,N,3101.276563,E,4,18,0.6,77.846,M,15.519,M,1.6,*63,$GNGST,142133.2,1.624,,,,0.005,0.006,0.02,*63,
$GNGGA,142133.4,3004.223671,N,3101.276323,E,4,18,0.6,77.85,M,15.519,M,1.8,*6F,$GNGST,142133.4,1.504,,,,0.005,0.006,0.02,*64,
$GNGGA,142133.6,3004.223609,N,3101.276083,E,4,18,0.6,77.846,M,15.519,M,2,*6B,$GNGST,142133.6,2.084,,,,0.006,0.006,0.02,*6B,
$GNGGA,142133.8,3004.223555,N,3101.275844,E,4,18,0.6,77.82,M,15.519,M,2.2,*67,$GNGST,142133.8,1.606,,,,0.006,0.006,0.02,*6A,
$GNGGA,142134,3004.223505,N,3101.275604,E,4,18,0.6,77.813,M,15.519,M,1.4,*62,$GNGST,142134,1.986,,,,0.005,0.006,0.02,*61,
$GNGGA,142134.2,3004.223465,N,3101.275353,E,4,18,0.6,77.819,M,15.519,M,1.6,*6B,$GNGST,142134.2,1.861,,,,0.005,0.006,0.02,*6B,
$GNGGA,142134.4,3004.223435,N,3101.275099,E,4,18,0.6,77.813,M,15.519,M,0.8,*62,$GNGST,142134.4,1.944,,,,0.005,0.005,0.02,*68,
$GNGGA,142134.6,3004.223414,N,3101.274839,E,4,18,0.6,77.809,M,15.519,M,1,*6B,$GNGST,142134.6,1.904,,,,0.005,0.005,0.02,*6E,
$GNGGA,142134.8,3004.223398,N,3101.274583,E,4,18,0.6,77.786,M,15.519,M,1.2,*64,$GNGST,142134.8,1.7,,,,0.005,0.005,0.02,*6A,
$GNGGA,142135,3004.223398,N,3101.274325,E,4,18,0.6,77.77,M,15.519,M,1.4,*68,$GNGST,142135,1.549,,,,0.005,0.006,0.02,*6F,
$GNGGA,142135.2,3004.223405,N,3101.274065,E,4,18,0.6,77.758,M,15.519,M,1.6,*6D,$GNGST,142135.2,1.42,,,,0.005,0.006,0.02,*63,
$GNGGA,142135.4,3004.223424,N,3101.273805,E,4,18,0.6,77.758,M,15.519,M,0.8,*66,$GNGST,142135.4,1.498,,,,0.005,0.005,0.02,*65,
$GNGGA,142135.6,3004.223448,N,3101.273536,E,4,18,0.6,77.738,M,15.519,M,1,*65,$GNGST,142135.6,1.338,,,,0.005,0.005,0.02,*6A,
$GNGGA,142135.8,3004.223494,N,3101.273263,E,4,18,0.6,77.734,M,15.519,M,1.2,*66,$GNGST,142135.8,1.683,,,,0.005,0.005,0.02,*61,
$GNGGA,142136,3004.223548,N,3101.272993,E,4,18,0.6,77.717,M,15.519,M,1.4,*63,$GNGST,142136,1.524,,,,0.005,0.006,0.02,*67,
$GNGGA,142136.2,3004.223613,N,3101.272727,E,4,17,0.6,77.704,M,15.519,M,1.6,*6E,$GNGST,142136.2,1.675,,,,0.005,0.006,0.02,*62,
$GNGGA,142136.4,3004.223686,N,3101.272469,E,4,17,0.6,77.685,M,15.519,M,0.8,*6A,$GNGST,142136.4,1.484,,,,0.005,0.005,0.02,*6B,
$GNGGA,142136.6,3004.22377,N,3101.272215,E,4,17,0.6,77.669,M,15.519,M,1,*67,$GNGST,142136.6,1.456,,,,0.005,0.005,0.02,*66,
$GNGGA,142136.8,3004.223861,N,3101.271972,E,4,17,0.6,77.668,M,15.519,M,1.2,*62,$GNGST,142136.8,1.414,,,,0.005,0.006,0.02,*6D,
$GNGGA,142137,3004.223964,N,3101.271737,E,4,17,0.6,77.66,M,15.519,M,0.4,*66,$GNGST,142137,1.469,,,,0.005,0.005,0.019,*67,
$GNGGA,142137.2,3004.224077,N,3101.271495,E,4,17,0.6,77.651,M,15.519,M,0.6,*60,$GNGST,142137.2,1.488,,,,0.005,0.005,0.02,*60,
$GNGGA,142137.4,3004.224203,N,3101.271249,E,4,17,0.6,77.639,M,15.519,M,0.8,*6B,$GNGST,142137.4,1.4,,,,0.005,0.005,0.02,*66,
$GNGGA,142137.6,3004.224341,N,3101.271004,E,4,17,0.6,77.631,M,15.519,M,1,*6C,$GNGST,142137.6,1.491,,,,0.005,0.005,0.02,*6C,
$GNGGA,142137.8,3004.224494,N,3101.270773,E,4,17,0.6,77.604,M,15.519,M,1.2,*69,$GNGST,142137.8,1.708,,,,0.005,0.006,0.02,*62,
$GNGGA,142138,3004.224652,N,3101.270538,E,4,17,0.6,77.6,M,15.519,M,1.4,*63,$GNGST,142138,1.821,,,,0.005,0.006,0.02,*61,
$GNGGA,142138.2,3004.224823,N,3101.270316,E,4,17,0.6,77.595,M,15.519,M,1.6,*64,$GNGST,142138.2,1.88,,,,0.005,0.006,0.02,*68,
$GNGGA,142138.4,3004.225004,N,3101.270103,E,4,17,0.6,77.592,M,15.519,M,1.8,*67,$GNGST,142138.4,1.861,,,,0.006,0.006,0.02,*62,
$GNGGA,142138.6,3004.225185,N,3101.269883,E,4,17,0.6,77.586,M,15.519,M,1,*69,$GNGST,142138.6,1.59,,,,0.005,0.005,0.02,*63,
$GNGGA,142138.8,3004.22538,N,3101.269679,E,4,17,0.6,77.585,M,15.519,M,1.2,*6C,$GNGST,142138.8,1.577,,,,0.005,0.006,0.02,*67,
$GNGGA,142139,3004.22557,N,3101.26947,E,4,17,0.6,77.578,M,15.519,M,1.4,*6E,$GNGST,142139,1.583,,,,0.005,0.006,0.02,*65,
$GNGGA,142139.2,3004.22577,N,3101.269277,E,4,17,0.6,77.575,M,15.519,M,1.6,*62,$GNGST,142139.2,1.56,,,,0.005,0.006,0.02,*6A,
$GNGGA,142139.4,3004.225961,N,3101.269088,E,4,17,0.6,77.558,M,15.519,M,0.8,*61,$GNGST,142139.4,1.569,,,,0.005,0.005,0.02,*66,
$GNGGA,142139.6,3004.226143,N,3101.268905,E,4,17,0.6,77.551,M,15.519,M,1,*68,$GNGST,142139.6,1.605,,,,0.005,0.005,0.02,*6D,
$GNGGA,142139.8,3004.226305,N,3101.268727,E,4,17,0.6,77.548,M,15.519,M,1.2,*6C,$GNGST,142139.8,1.635,,,,0.005,0.006,0.02,*63,
